REL,,CLASS,dataset_id,ontology_id,data,DATASET,,CLASS,dataset_id,ontology_id,datb,DATASET
2,,http://linkedgeodata.org/ontology/MineralSpring,1317,1,28,LinkLion - A Link Repository for the Web of Data,,http://linkedgeodata.org/ontology/Spring,679,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://linkedgeodata.org/ontology/MineralSpring,1317,1,28,LinkLion - A Link Repository for the Web of Data,,http://linkedgeodata.org/ontology/NaturalThing,458,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://linkedgeodata.org/ontology/MineralSpring,1317,1,28,LinkLion - A Link Repository for the Web of Data,,http://linkedgeodata.org/ontology/Shelter,461,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://linkedgeodata.org/ontology/MineralSpring,1317,1,28,LinkLion - A Link Repository for the Web of Data,,http://linkedgeodata.org/ontology/PicnicSite,601,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/Institute108407330,6213,1,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/Street104334599,3823,10,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/Department108114861,6564,10,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/Division108220714,6565,10,351,DBpedia
2,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://www.wikidata.org/entity/Q7075,7109,1,351,DBpedia
2,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://www.wikidata.org/entity/Q7075,7109,10,351,DBpedia
2,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/ontology/Library,7110,10,351,DBpedia
2,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/ontology/Library,7110,1,351,DBpedia
2,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://schema.org/Library,7111,10,351,DBpedia
2,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://schema.org/Library,7111,1,351,DBpedia
2,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/WikicatDepositLibraries,7114,1,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/Chapel103007130,7633,10,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/WikicatStreetsInOxford,9982,10,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/WikicatStreetsInOxford,9982,1,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/Way104564698,3818,10,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/Establishment103297735,3672,10,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/Road104096066,3822,10,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/Hospital103540595,3764,10,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/MedicalBuilding103739518,3765,1,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/Hospital103540595,3764,1,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://www.wikidata.org/entity/Q33506,3714,1,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/MedicalBuilding103739518,3765,10,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/Thoroughfare104426618,3824,1,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://www.wikidata.org/entity/Q33506,3714,10,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/ontology/Museum,3715,10,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/BellTower102826886,5371,1,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/BellTower102826886,5371,10,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/Company108058098,5431,1,351,DBpedia
2,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/Room104105893,5468,1,351,DBpedia
2,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/Room104105893,5468,10,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/AdministrativeUnit108077292,5484,1,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/AdministrativeUnit108077292,5484,10,351,DBpedia
2,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/Area102735688,5465,10,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/Institute108407330,6213,10,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/Street104334599,3823,1,351,DBpedia
2,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/Library103660909,5856,1,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/Tower104460130,3817,10,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/ontology/Road,5987,1,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/ontology/Museum,3715,1,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/Chapel103007130,7633,1,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/ontology/Road,5987,10,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/Way104564698,3818,1,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/Tower104460130,3817,1,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/Company108058098,5431,10,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/PlaceOfBusiness103953020,3674,1,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/MercantileEstablishment103748162,3673,10,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/Division108220714,6565,1,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/Department108114861,6564,1,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/PlaceOfBusiness103953020,3674,10,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/Thoroughfare104426618,3824,10,351,DBpedia
2,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/Area102735688,5465,1,351,DBpedia
2,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/WikicatDepositLibraries,7114,10,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/Road104096066,3822,1,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/Association108049401,3737,1,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/Association108049401,3737,10,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/MercantileEstablishment103748162,3673,1,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/Establishment103297735,3672,1,351,DBpedia
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://www.w3.org/2004/02/skos/core#Concept,2209,1,134,DBpedia in French
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://www.w3.org/2004/02/skos/core#Concept,2209,10,134,DBpedia in French
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/ontology/Restaurant,4512,1,442,DBpedia Wikidata
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/ontology/Restaurant,4512,10,442,DBpedia Wikidata
2,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/ontology/Library,4404,1,442,DBpedia Wikidata
2,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/ontology/Library,4404,10,442,DBpedia Wikidata
2,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://schema.org/Library,4405,10,442,DBpedia Wikidata
2,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://schema.org/Library,4405,1,442,DBpedia Wikidata
2,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://www.wikidata.org/entity/Q7075,4406,10,442,DBpedia Wikidata
2,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://www.wikidata.org/entity/Q7075,4406,1,442,DBpedia Wikidata
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://schema.org/Restaurant,4513,10,442,DBpedia Wikidata
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://www.wikidata.org/entity/Q34442,4496,10,442,DBpedia Wikidata
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://www.wikidata.org/entity/Q34442,4496,1,442,DBpedia Wikidata
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/ontology/Road,4495,1,442,DBpedia Wikidata
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/ontology/Road,4495,10,442,DBpedia Wikidata
2,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/College108278169,18636,10,393,DBpedia-Live
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/Way104564698,13069,10,393,DBpedia-Live
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/Road104096066,13068,10,393,DBpedia-Live
2,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://schema.org/CollegeOrUniversity,14256,10,393,DBpedia-Live
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/PlaceOfBusiness103953020,13639,10,393,DBpedia-Live
2,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://umbel.org/umbel/rc/College,17264,10,393,DBpedia-Live
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/Division108220714,13607,1,393,DBpedia-Live
2,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/Library103660909,14153,10,393,DBpedia-Live
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/AdministrativeUnit108077292,13605,10,393,DBpedia-Live
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/MercantileEstablishment103748162,13641,1,393,DBpedia-Live
2,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/GradeIListedBuildingsInOxford,18138,10,393,DBpedia-Live
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/MercantileEstablishment103748162,13641,10,393,DBpedia-Live
2,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/GradeIListedBuildingsInOxford,18138,1,393,DBpedia-Live
2,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/ontology/Library,15204,1,393,DBpedia-Live
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/Division108220714,13607,10,393,DBpedia-Live
2,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/ontology/Library,15204,10,393,DBpedia-Live
2,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://schema.org/Library,15205,1,393,DBpedia-Live
2,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://schema.org/Library,15205,10,393,DBpedia-Live
0,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/Department108114861,13606,10,393,DBpedia-Live
2,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://www.wikidata.org/entity/Q7075,15206,1,393,DBpedia-Live
2,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://dbpedia.org/class/yago/College108278169,18636,1,393,DBpedia-Live
2,,http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room,3335,1,297,OxPoints (University of Oxford),,http://umbel.org/umbel/rc/College,17264,1,393,DBpedia-Live
